Fecha,05AVO-115,02TVS-115,02MTT-115,05CRN-115,03KIM-115,06MEO-230,02THU-115,06VOT-115,01PHC-230,03EAT-115
07/08/2017,1766.3425,1462.61,874.09,1587.825833,1409.26375,1517.945,1650.359167,1517.980417,1437.792083,1456.6325
07/09/2017,1015.458333,906.1558333,1314.147917,943.625,862.1166667,894.95875,1024.109167,895.3408333,890.995,884.23875
07/10/2017,1678.730833,1335.88375,1395.941667,1503.457083,1308.508333,1446.867917,1504.316667,1448.89,1327.9775,1357.460417
07/11/2017,1804.135833,1406.327083,1850.098333,1609.912083,1383.454167,1499.362083,1587.736667,1499.140417,1404.154583,1430.277083
07/12/2017,2213.906667,1902.965,1440.456667,2023.44625,1831.00875,1936.147083,2110.335417,1935.5075,1859.145833,1870.12375
7/13/2017,1703.457917,1474.881667,1720.649583,1569.974167,1418.514583,1510.65875,1636.144167,1511.082083,1445.1225,1451.18375
7/14/2017,2026.478333,1762.896667,1090.875417,1891.848333,1690.029583,1842.732083,1932.200417,1845.489167,1720.77875,1733.725
7/15/2017,1166.847083,1118.770417,791.81,1160.932083,1066.686667,1125.614167,1218.145833,1127.0675,1093.537917,1089.73375
7/16/2017,776.7504167,812.1441667,1615.177917,821.3241667,772.52625,796.1629167,893.4354167,797.2604167,797.85,791.8233333
7/17/2017,1744.774583,1650.929583,1476.227917,1750.030417,1574.658333,1704.212917,1838.025833,1707.120417,1616.385833,1620.241667
7/18/2017,1607.648333,1506.233333,1592.575417,1599.670417,1450.434167,1548.364167,1697.606667,1550.177083,1477.656667,1484.0925
7/19/2017,1686.24875,1622.624167,1088.836667,1700.317917,1561.13375,1651.169167,1840.835417,1654.845417,1594.951667,1593.36375
7/20/2017,1191.66875,1096.777083,1260.22875,1199.118333,1071.998333,1154.540833,1248.3475,1156.89125,1089.252917,1106.105833
7/21/2017,1424.127083,1265.742917,1461.395417,1424.7325,1250.3975,1392.93625,1452.0225,1396.402083,1268.304583,1299.959167
7/22/2017,1493.991667,1488.2925,953.9879167,1554.919583,1428.632083,1523.82125,1677.904583,1527.440833,1461.564167,1468.144167
7/23/2017,895.01625,992.1208333,1316.31125,977.1045833,923.0045833,949.7070833,1106.2175,952.1070833,955.3558333,941.4366667
7/24/2017,1436.835833,1340.682083,1316.15,1458.3425,1299.047083,1407.977083,2030.281667,1411.267917,1319.821667,1351.339167
7/25/2017,1510.4475,1323.602083,1122.185417,1498.64625,1309.3875,1437.892083,1495.97375,1440.2925,1316.15375,1369.724583
7/26/2017,1304.917917,1119.84625,1246.5175,1280.92,1123.5075,1226.11625,1277.209583,1227.73,1127.222083,1172.357083
7/27/2017,1430.905417,1250.685,1284.6175,1405.550833,1239.744583,1362.348333,1402.9225,1364.86125,1247.95,1290.598333
7/28/2017,1455.314167,1302.35,1206.123333,1432.909583,1267.68625,1392.329167,1461.376667,1395.4225,1282.775,1318.13
7/29/2017,1262.829583,1250.065417,1032.2175,1283.151667,1173.834167,1246.11125,1379.757083,1246.952917,1203.79125,1206.049167
7/30/2017,1035.556667,1081.513333,1260.686667,1069.356667,994.3775,1030.731667,1195.750833,1031.119167,1032.126667,1023.43875
7/31/2017,1418.205,1273.8275,1463.134167,1408.210417,1233.964167,1346.140833,1426.041667,1349.03125,1256.527083,1283.525
08/01/2017,1630.6725,1512.945833,1407.719583,1608.52125,1430.725,1542.100833,1657.457083,1545.81,1457.989167,1475.631667
08/02/2017,1568.132083,1450.978333,1497.642917,1545.015833,1386.008333,1475.447917,1604.93625,1478.80875,1407.727917,1427.96875
08/03/2017,1730.908333,1542.185833,1545.194583,1681.813333,1481.628333,1570.435833,1715.795833,1573.361667,1502.505833,1526.735
08/04/2017,1676.859167,1612.80625,1509.5075,1634.120417,1519.283333,1551.20625,1779.035417,1550.857917,1551.3325,1545.541667
08/05/2017,1598.820833,1556.54625,1093.008333,1574.187083,1504.825833,1506.83125,1733.670417,1506.44375,1515.174583,1508.660833
08/06/2017,1092.76375,1146.365,1455.327083,1110.540833,1078.104583,1068.435,1264.079583,1068.702083,1095.210417,1075.054583
08/07/2017,1573.400417,1500.790417,1828.475833,1540.892083,1449.32,1479.5175,1668.37,1479.551667,1458.046667,1450.394167
